date,customer_segment,acquisition_channel,new_customers,signups,returning_customers,repeat_purchase_rate,cart_abandon_rate,coupon_redemption_count,clicks,attributed_revenue
2025-07-02,가격 민감,Google,1,1,0,0.2108,0.4148,0,18,12211
2025-07-02,가격 민감,Naver,0,0,0,0.2081,0.419,0,20,9492
2025-07-02,가격 민감,Instagram,0,0,0,0.2059,0.3882,0,1,702
2025-07-02,재구매 후보,Meta,1,1,0,0.2966,0.2534,0,8,6589
2025-07-02,재구매 후보,Google,2,2,1,0.3619,0.2371,1,10,12115
2025-07-02,재구매 후보,Naver,1,1,0,0.2972,0.2089,0,10,16130
2025-07-02,재구매 후보,Instagram,2,2,0,0.3191,0.2226,0,0,0
2025-07-02,VIP,Meta,3,4,4,0.5229,0.1534,0,1,2067
2025-07-02,VIP,Google,1,1,2,0.5459,0.1651,0,19,46071
2025-07-02,VIP,Naver,1,1,0,0.5369,0.1561,0,18,34311
2025-07-02,VIP,Instagram,0,0,0,0.532,0.1702,0,2,3701
2025-07-02,휴면 복귀,Meta,3,3,1,0.2379,0.3418,0,0,0
2025-07-02,휴면 복귀,Google,0,0,2,0.2557,0.2595,0,16,11558
2025-07-02,휴면 복귀,Naver,0,0,1,0.2132,0.3131,0,20,21609
2025-07-02,휴면 복귀,Instagram,2,2,1,0.1897,0.355,0,13,15409
2025-07-03,신규 탐색,Meta,0,0,0,0.0868,0.2814,0,5,3311
2025-07-03,신규 탐색,Google,1,1,0,0.1654,0.316,0,25,20251
2025-07-03,신규 탐색,Naver,2,2,0,0.1057,0.2742,0,25,14130
2025-07-03,신규 탐색,Instagram,2,2,1,0.1487,0.305,0,2,1796
2025-07-03,가격 민감,Meta,0,0,0,0.1776,0.3841,0,13,8928
2025-07-03,가격 민감,Google,0,0,0,0.1785,0.4006,0,16,12425
2025-07-03,가격 민감,Naver,0,0,0,0.2277,0.4077,0,4,2031
2025-07-03,가격 민감,Instagram,0,0,0,0.1305,0.3712,0,13,10529
2025-07-03,재구매 후보,Meta,1,1,0,0.3577,0.2028,0,18,31149
2025-07-03,재구매 후보,Google,2,2,1,0.3718,0.2319,0,26,33442
2025-07-03,재구매 후보,Naver,0,0,0,0.3343,0.2441,0,16,25083
2025-07-03,재구매 후보,Instagram,0,0,1,0.2876,0.275,0,0,0
2025-07-03,VIP,Meta,1,1,2,0.5202,0.1272,0,10,25111
2025-07-03,VIP,Google,5,6,0,0.5265,0.2164,0,19,21533
2025-07-03,VIP,Naver,1,1,0,0.4984,0.1599,0,8,15870
2025-07-03,VIP,Instagram,2,2,1,0.5141,0.194,0,0,0
2025-07-03,휴면 복귀,Meta,1,1,0,0.2475,0.3154,0,17,10626
2025-07-03,휴면 복귀,Google,3,3,0,0.2603,0.2765,0,17,11456
2025-07-03,휴면 복귀,Naver,0,0,0,0.2732,0.3384,0,19,21525
2025-07-03,휴면 복귀,Instagram,2,2,0,0.2611,0.3427,0,0,0
2025-07-04,신규 탐색,Meta,0,0,0,0.0687,0.3401,0,23,23170
2025-07-04,신규 탐색,Google,4,4,3,0.1727,0.3371,0,36,24056
2025-07-04,신규 탐색,Naver,2,2,0,0.1291,0.3126,1,24,22393
2025-07-04,신규 탐색,Instagram,0,0,1,0.133,0.2981,0,8,8904
2025-07-04,가격 민감,Meta,1,1,0,0.1925,0.4028,0,16,10870
2025-07-04,가격 민감,Google,1,1,0,0.1761,0.389,0,4,2125
2025-07-04,가격 민감,Naver,0,0,0,0.1524,0.3959,0,15,5803
2025-07-04,가격 민감,Instagram,3,3,1,0.152,0.3764,2,5,2900
2025-07-04,재구매 후보,Meta,2,2,0,0.3436,0.286,0,0,0
2025-07-04,재구매 후보,Google,1,1,0,0.3943,0.2046,0,32,45247
2025-07-04,재구매 후보,Naver,2,2,0,0.3337,0.1739,1,26,28123
2025-07-04,재구매 후보,Instagram,2,2,0,0.2897,0.2377,0,9,16304
2025-07-04,VIP,Meta,1,1,0,0.5168,0.1787,0,14,28189
2025-07-04,VIP,Google,1,1,0,0.5218,0.1485,0,16,34040
2025-07-04,VIP,Naver,2,2,1,0.533,0.1638,0,11,20074
2025-07-04,VIP,Instagram,1,1,0,0.527,0.2309,0,6,15122
2025-07-04,휴면 복귀,Meta,4,4,4,0.244,0.2985,1,13,11933
2025-07-04,휴면 복귀,Google,0,0,0,0.1739,0.3151,0,10,7779
2025-07-04,휴면 복귀,Naver,4,5,2,0.2518,0.3124,0,7,8589
2025-07-04,휴면 복귀,Instagram,1,1,1,0.2522,0.3683,0,11,9253
2025-07-05,신규 탐색,Meta,1,1,1,0.1573,0.3097,0,21,16156
2025-07-05,신규 탐색,Google,3,3,0,0.1779,0.3097,0,22,17073
2025-07-05,신규 탐색,Naver,1,1,2,0.1397,0.3244,0,30,25779
2025-07-05,신규 탐색,Instagram,0,0,1,0.1435,0.2889,0,28,25277
2025-07-05,가격 민감,Meta,0,0,2,0.1849,0.3739,0,19,14664
2025-07-05,가격 민감,Google,2,2,1,0.1669,0.3823,0,19,13606
2025-07-05,가격 민감,Naver,0,0,2,0.1589,0.3569,0,20,10371
2025-07-05,가격 민감,Instagram,0,0,0,0.1781,0.3826,0,17,14744
2025-07-05,재구매 후보,Meta,4,4,0,0.3535,0.2373,0,10,8236
2025-07-05,재구매 후보,Google,2,2,3,0.3246,0.2869,0,20,34039
2025-07-05,재구매 후보,Naver,0,0,0,0.3573,0.2471,0,21,17021
2025-07-05,재구매 후보,Instagram,0,0,0,0.3402,0.2221,0,10,14127
2025-07-05,VIP,Meta,0,0,0,0.4889,0.1458,0,0,0
2025-07-05,VIP,Google,0,0,0,0.5591,0.1442,0,9,22722
2025-07-05,VIP,Naver,0,0,0,0.5313,0.1687,0,5,8202
2025-07-05,VIP,Instagram,0,0,0,0.5238,0.1724,0,7,12695
2025-07-05,휴면 복귀,Meta,0,0,3,0.272,0.3203,0,5,4868
2025-07-05,휴면 복귀,Google,0,0,0,0.2588,0.3211,0,15,16678
2025-07-05,휴면 복귀,Naver,1,1,0,0.2456,0.2986,0,27,32698
2025-07-05,휴면 복귀,Instagram,0,0,1,0.2337,0.3093,0,21,20047
2025-07-06,신규 탐색,Meta,1,1,0,0.1202,0.3268,1,22,23505
2025-07-06,신규 탐색,Google,0,0,0,0.1343,0.2938,0,35,23211
2025-07-06,신규 탐색,Naver,2,2,0,0.1283,0.31,0,42,43885
2025-07-06,신규 탐색,Instagram,2,2,0,0.1072,0.2912,0,34,27492
2025-07-06,가격 민감,Meta,0,0,1,0.1911,0.4034,0,4,2788
2025-07-06,가격 민감,Google,0,0,0,0.1864,0.3478,0,17,13782
2025-07-06,가격 민감,Naver,1,1,1,0.1638,0.4142,1,22,12406
2025-07-06,가격 민감,Instagram,0,0,0,0.1522,0.3657,0,16,13450
2025-07-06,재구매 후보,Meta,0,0,0,0.3943,0.2131,0,29,41185
2025-07-06,재구매 후보,Google,0,0,0,0.3567,0.2566,0,30,32764
2025-07-06,재구매 후보,Naver,3,3,3,0.3567,0.2229,0,38,63717
2025-07-06,재구매 후보,Instagram,0,0,1,0.3475,0.2445,0,7,10802
2025-07-06,VIP,Meta,1,1,0,0.5281,0.1777,0,22,46702
2025-07-06,VIP,Google,0,0,0,0.5267,0.1737,0,14,27223
2025-07-06,VIP,Naver,0,0,0,0.5162,0.1645,0,0,0
2025-07-06,VIP,Instagram,2,2,3,0.5367,0.1643,0,0,0
2025-07-06,휴면 복귀,Meta,0,0,0,0.2394,0.3497,0,18,15755
2025-07-06,휴면 복귀,Google,0,0,0,0.2629,0.3204,0,25,31322
2025-07-06,휴면 복귀,Naver,2,2,1,0.2289,0.3658,0,14,15167
2025-07-06,휴면 복귀,Instagram,0,0,0,0.2803,0.2953,0,21,27645
2025-07-07,신규 탐색,Meta,0,0,0,0.142,0.2917,0,0,0
2025-07-07,신규 탐색,Google,2,2,0,0.1378,0.2811,0,17,14045
2025-07-07,신규 탐색,Naver,2,2,0,0.0691,0.3498,0,16,15045
2025-07-07,신규 탐색,Instagram,0,0,1,0.1115,0.2802,0,0,0
2025-07-07,가격 민감,Meta,0,0,0,0.212,0.3975,0,13,9738
2025-07-07,가격 민감,Google,0,0,0,0.2018,0.3684,0,6,3253
2025-07-07,가격 민감,Naver,2,2,1,0.2179,0.3874,0,16,12142
2025-07-07,가격 민감,Instagram,0,0,0,0.1778,0.3647,0,12,7039
2025-07-07,재구매 후보,Meta,0,0,0,0.3406,0.2084,0,0,0
2025-07-07,재구매 후보,Google,0,0,2,0.3679,0.2481,0,0,0
2025-07-07,재구매 후보,Naver,1,1,0,0.3135,0.2133,0,20,34632
2025-07-07,재구매 후보,Instagram,2,2,0,0.3207,0.235,0,7,10976
2025-07-07,VIP,Meta,0,0,0,0.5293,0.2037,0,0,0
2025-07-07,VIP,Google,0,0,0,0.5337,0.1486,0,5,7627
2025-07-07,VIP,Naver,2,2,0,0.4879,0.1929,1,6,15154
2025-07-07,VIP,Instagram,0,0,0,0.5117,0.1776,0,0,0
2025-07-07,휴면 복귀,Meta,3,3,2,0.2302,0.3346,0,1,831
2025-07-07,휴면 복귀,Google,0,0,0,0.2497,0.361,0,0,0
2025-07-07,휴면 복귀,Naver,0,0,1,0.2297,0.3351,0,7,8426
2025-07-07,휴면 복귀,Instagram,1,1,0,0.2396,0.2863,0,12,16165
2025-07-08,신규 탐색,Meta,5,5,0,0.0718,0.3209,1,11,11040
2025-07-08,신규 탐색,Google,2,2,0,0.1883,0.342,0,19,17366
2025-07-08,신규 탐색,Naver,0,0,0,0.1159,0.3083,0,43,46183
2025-07-08,신규 탐색,Instagram,1,1,0,0.1446,0.3448,0,11,9882
2025-07-08,가격 민감,Meta,1,1,0,0.1987,0.3991,0,0,0
2025-07-08,가격 민감,Google,2,2,1,0.1695,0.3691,0,24,16994
2025-07-08,가격 민감,Naver,1,1,1,0.1613,0.4031,1,21,14714
2025-07-08,가격 민감,Instagram,0,0,0,0.1659,0.3856,0,1,515
2025-07-08,재구매 후보,Meta,0,0,0,0.3363,0.2121,0,6,6118
2025-07-08,재구매 후보,Google,0,0,1,0.3588,0.2239,0,17,18465
2025-07-08,재구매 후보,Naver,0,0,2,0.3676,0.2035,0,17,24942
2025-07-08,재구매 후보,Instagram,1,1,0,0.3289,0.2394,0,25,41290
2025-07-08,VIP,Meta,2,2,0,0.5323,0.0935,0,0,0
2025-07-08,VIP,Google,0,0,0,0.4657,0.1699,0,2,2553
2025-07-08,VIP,Naver,0,0,0,0.4967,0.1631,0,20,45789
2025-07-08,VIP,Instagram,0,0,1,0.5306,0.1737,0,10,24277
2025-07-08,휴면 복귀,Meta,2,2,2,0.2513,0.2866,0,3,1973
2025-07-08,휴면 복귀,Google,3,3,2,0.2211,0.3802,0,16,19455
2025-07-08,휴면 복귀,Naver,0,0,0,0.208,0.3112,0,14,14818
2025-07-08,휴면 복귀,Instagram,0,0,0,0.2733,0.3357,0,0,0
2025-07-09,신규 탐색,Meta,3,3,0,0.0645,0.3144,0,21,10749
2025-07-09,신규 탐색,Google,4,4,0,0.1697,0.3495,1,21,11110
2025-07-09,신규 탐색,Naver,1,1,0,0.0765,0.3125,0,18,18392
2025-07-09,신규 탐색,Instagram,4,4,0,0.1261,0.2925,1,13,10518
2025-07-09,가격 민감,Meta,6,7,2,0.1767,0.4195,0,0,0
2025-07-09,가격 민감,Google,7,7,0,0.1853,0.3677,0,19,13128
2025-07-09,가격 민감,Naver,2,2,1,0.1543,0.4351,0,18,12854
2025-07-09,가격 민감,Instagram,0,0,0,0.1644,0.4181,0,12,6309
2025-07-09,재구매 후보,Meta,0,0,0,0.3214,0.2571,0,0,0
2025-07-09,재구매 후보,Google,0,0,1,0.3898,0.1988,0,12,12074
2025-07-09,재구매 후보,Naver,0,0,0,0.3108,0.2247,0,12,16218
2025-07-09,재구매 후보,Instagram,4,4,1,0.3436,0.2443,0,7,10585
2025-07-09,VIP,Meta,0,0,1,0.5218,0.1607,0,8,17263
2025-07-09,VIP,Google,0,0,0,0.5214,0.1429,0,5,10522
2025-07-09,VIP,Naver,0,0,0,0.5096,0.1677,0,10,14338
2025-07-09,VIP,Instagram,0,0,1,0.5105,0.1715,0,16,26560
2025-07-09,휴면 복귀,Meta,2,2,3,0.258,0.3331,0,5,4648
2025-07-09,휴면 복귀,Google,2,2,0,0.2698,0.2985,0,6,4522
2025-07-09,휴면 복귀,Naver,3,3,2,0.2437,0.3167,0,5,5586
2025-07-09,휴면 복귀,Instagram,4,4,2,0.2428,0.2974,0,20,26021
2025-07-10,신규 탐색,Meta,1,1,1,0.1169,0.3114,0,18,15102
2025-07-10,신규 탐색,Google,0,0,0,0.172,0.3344,0,18,12166
2025-07-10,신규 탐색,Naver,4,4,1,0.0893,0.3176,0,13,6583
2025-07-10,신규 탐색,Instagram,1,1,1,0.1335,0.3069,0,12,6749
2025-07-10,가격 민감,Meta,0,0,0,0.1772,0.4344,0,18,15510
2025-07-10,가격 민감,Google,0,0,0,0.195,0.4093,0,18,11611
2025-07-10,가격 민감,Naver,0,0,1,0.1547,0.3931,0,0,0
2025-07-10,가격 민감,Instagram,0,0,1,0.216,0.4314,0,0,0
2025-07-10,재구매 후보,Meta,0,0,0,0.3137,0.2627,0,17,16944
2025-07-10,재구매 후보,Google,0,0,0,0.3319,0.2748,0,21,31323
2025-07-10,재구매 후보,Naver,1,1,0,0.3674,0.2545,0,4,5140
2025-07-10,재구매 후보,Instagram,1,1,0,0.318,0.2902,0,0,0
2025-07-10,VIP,Meta,0,0,0,0.5233,0.2045,0,3,3592
2025-07-10,VIP,Google,2,2,2,0.5443,0.1275,0,19,34723
2025-07-10,VIP,Naver,0,0,0,0.5245,0.155,0,4,4999
2025-07-10,VIP,Instagram,3,4,3,0.5052,0.1097,1,8,11921
2025-07-10,휴면 복귀,Meta,0,0,0,0.2119,0.2976,0,3,4024
2025-07-10,휴면 복귀,Google,0,0,1,0.2784,0.3324,0,10,8963
2025-07-10,휴면 복귀,Naver,0,0,0,0.2379,0.3341,0,6,4035
2025-07-10,휴면 복귀,Instagram,0,0,0,0.203,0.3121,0,0,0
2025-07-11,신규 탐색,Meta,0,0,1,0.1233,0.319,0,9,8865
2025-07-11,신규 탐색,Google,5,5,2,0.1589,0.2688,0,31,17778
2025-07-11,신규 탐색,Naver,1,1,0,0.1127,0.2966,0,26,24351
2025-07-11,신규 탐색,Instagram,1,1,0,0.077,0.3318,0,16,11451
2025-07-11,가격 민감,Meta,2,2,0,0.1728,0.3526,0,20,9431
2025-07-11,가격 민감,Google,0,0,0,0.1864,0.3319,0,25,15066
2025-07-11,가격 민감,Naver,2,2,0,0.2101,0.4431,0,5,4008
2025-07-11,가격 민감,Instagram,0,0,0,0.1577,0.4501,0,30,13743
2025-07-11,재구매 후보,Meta,6,7,5,0.2872,0.2472,0,19,27307
2025-07-11,재구매 후보,Google,1,1,2,0.397,0.2762,0,26,33645
2025-07-11,재구매 후보,Naver,5,5,2,0.3151,0.225,0,9,11978
2025-07-11,재구매 후보,Instagram,0,0,2,0.3488,0.2015,0,9,10429
2025-07-11,VIP,Meta,0,0,0,0.5289,0.1394,0,2,5049
2025-07-11,VIP,Google,0,0,0,0.4862,0.1912,0,2,4739
2025-07-11,VIP,Naver,4,5,4,0.5766,0.1576,2,17,31641
2025-07-11,VIP,Instagram,1,1,0,0.5245,0.1451,0,0,0
2025-07-11,휴면 복귀,Meta,0,0,0,0.2186,0.3138,0,12,12587
2025-07-11,휴면 복귀,Google,0,0,0,0.2105,0.3743,0,23,26870
2025-07-11,휴면 복귀,Naver,0,0,0,0.2286,0.3453,0,14,14439
2025-07-11,휴면 복귀,Instagram,0,0,1,0.2068,0.3375,0,7,7649
2025-07-12,신규 탐색,Meta,0,0,4,0.1671,0.3072,0,16,16209
2025-07-12,신규 탐색,Google,3,3,1,0.0926,0.2914,0,40,27290
2025-07-12,신규 탐색,Naver,1,1,1,0.1576,0.2824,0,9,5614
2025-07-12,신규 탐색,Instagram,5,5,0,0.0844,0.3183,0,15,7440
2025-07-12,가격 민감,Meta,0,0,2,0.21,0.4203,0,12,10145
2025-07-12,가격 민감,Google,3,3,0,0.2056,0.3434,0,23,16666
2025-07-12,가격 민감,Naver,1,1,1,0.1663,0.4211,0,19,15837
2025-07-12,가격 민감,Instagram,2,2,1,0.1944,0.3861,1,8,5609
2025-07-12,재구매 후보,Meta,0,0,1,0.3281,0.252,0,9,14746
2025-07-12,재구매 후보,Google,3,3,2,0.4049,0.2457,0,32,54264
2025-07-12,재구매 후보,Naver,0,0,0,0.3167,0.2881,0,5,5882
2025-07-12,재구매 후보,Instagram,0,0,1,0.2851,0.2154,0,3,5439
2025-07-12,VIP,Meta,1,1,3,0.5191,0.1881,0,2,4074
2025-07-12,VIP,Google,0,0,0,0.5062,0.1846,0,18,39374
2025-07-12,VIP,Naver,1,1,0,0.5117,0.177,0,11,17385
2025-07-12,VIP,Instagram,0,0,0,0.5232,0.1591,0,5,7705
2025-07-12,휴면 복귀,Meta,0,0,1,0.2209,0.3288,0,8,5188
2025-07-12,휴면 복귀,Google,0,0,0,0.2143,0.3225,0,3,3212
2025-07-12,휴면 복귀,Naver,4,4,1,0.236,0.284,1,11,13647
2025-07-12,휴면 복귀,Instagram,0,0,0,0.2102,0.3313,0,2,2662
2025-07-13,신규 탐색,Meta,4,5,0,0.1047,0.3192,0,19,17151
2025-07-13,신규 탐색,Google,0,0,0,0.1518,0.296,0,23,19946
2025-07-13,신규 탐색,Naver,5,5,1,0.0942,0.336,1,27,27415
2025-07-13,신규 탐색,Instagram,3,3,2,0.1066,0.291,0,5,3790
2025-07-13,가격 민감,Meta,0,0,0,0.2108,0.3707,0,2,1737
2025-07-13,가격 민감,Google,3,3,0,0.173,0.4363,0,23,14238
2025-07-13,가격 민감,Naver,0,0,1,0.2347,0.378,0,22,9302
2025-07-13,가격 민감,Instagram,0,0,1,0.1734,0.3867,0,9,4702
2025-07-13,재구매 후보,Meta,0,0,0,0.3509,0.2517,0,23,21545
2025-07-13,재구매 후보,Google,0,0,2,0.3575,0.2222,0,23,34589
2025-07-13,재구매 후보,Naver,0,0,0,0.3641,0.2658,0,9,12958
2025-07-13,재구매 후보,Instagram,0,0,0,0.3441,0.2377,0,24,22219
2025-07-13,VIP,Meta,1,1,0,0.5262,0.1587,0,0,0
2025-07-13,VIP,Google,3,3,3,0.5186,0.145,0,16,21115
2025-07-13,VIP,Naver,0,0,0,0.535,0.1308,0,6,13441
2025-07-13,VIP,Instagram,2,2,0,0.5239,0.1706,0,10,11957
2025-07-13,휴면 복귀,Meta,1,1,1,0.2085,0.3646,0,10,13244
2025-07-13,휴면 복귀,Google,5,6,0,0.3063,0.3374,1,15,9268
2025-07-13,휴면 복귀,Naver,3,3,1,0.2242,0.3113,1,12,8828
2025-07-13,휴면 복귀,Instagram,0,0,0,0.2258,0.3302,0,29,37734
2025-07-14,신규 탐색,Meta,4,4,1,0.0654,0.2935,1,13,12579
2025-07-14,신규 탐색,Google,0,0,0,0.1664,0.3351,0,24,14697
2025-07-14,신규 탐색,Naver,0,0,0,0.1244,0.3219,0,37,27592
2025-07-14,신규 탐색,Instagram,0,0,0,0.1148,0.3135,0,0,0
2025-07-14,가격 민감,Meta,2,2,0,0.1882,0.402,0,12,10123
2025-07-14,가격 민감,Google,1,1,1,0.1944,0.3884,0,21,9992
2025-07-14,가격 민감,Naver,0,0,0,0.2096,0.4023,0,21,13520
2025-07-14,가격 민감,Instagram,1,1,1,0.186,0.3791,0,15,11596
2025-07-14,재구매 후보,Meta,0,0,0,0.3967,0.2381,0,6,5087
2025-07-14,재구매 후보,Google,0,0,0,0.3816,0.2338,0,9,9371
2025-07-14,재구매 후보,Naver,4,4,2,0.3335,0.2457,0,11,19863
2025-07-14,재구매 후보,Instagram,0,0,0,0.289,0.2484,0,0,0
2025-07-14,VIP,Meta,0,0,0,0.5322,0.172,0,20,34117
2025-07-14,VIP,Google,0,0,0,0.4998,0.1453,0,12,16307
2025-07-14,VIP,Naver,3,3,1,0.524,0.1922,1,7,11905
2025-07-14,VIP,Instagram,1,1,0,0.5597,0.1582,0,2,3942
2025-07-14,휴면 복귀,Meta,0,0,0,0.2311,0.3263,0,10,10267
2025-07-14,휴면 복귀,Google,1,1,0,0.2492,0.3057,1,13,8428
2025-07-14,휴면 복귀,Naver,0,0,0,0.2457,0.3667,0,22,28387
2025-07-14,휴면 복귀,Instagram,0,0,0,0.1867,0.3173,0,9,8394
2025-07-15,신규 탐색,Meta,0,0,0,0.1343,0.3173,0,1,753
2025-07-15,신규 탐색,Google,3,3,0,0.189,0.3068,0,28,17352
2025-07-15,신규 탐색,Naver,3,3,1,0.148,0.2974,0,20,22256
2025-07-15,신규 탐색,Instagram,2,2,0,0.0843,0.323,0,3,3167
2025-07-15,가격 민감,Meta,0,0,0,0.1627,0.3881,0,12,6130
2025-07-15,가격 민감,Google,0,0,1,0.2395,0.3799,0,7,5566
2025-07-15,가격 민감,Naver,0,0,0,0.1888,0.3692,0,19,14292
2025-07-15,가격 민감,Instagram,4,5,0,0.1403,0.3432,2,13,8698
2025-07-15,재구매 후보,Meta,0,0,0,0.3391,0.228,0,8,7662
2025-07-15,재구매 후보,Google,1,1,0,0.3714,0.2571,0,10,14915
2025-07-15,재구매 후보,Naver,1,1,0,0.319,0.23,0,5,4216
2025-07-15,재구매 후보,Instagram,1,1,1,0.3349,0.26,0,0,0
2025-07-15,VIP,Meta,0,0,1,0.5334,0.1361,0,0,0
2025-07-15,VIP,Google,2,2,1,0.4847,0.1587,0,10,12613
2025-07-15,VIP,Naver,1,1,0,0.5566,0.1438,0,7,8053
2025-07-15,VIP,Instagram,1,1,0,0.5658,0.152,0,0,0
2025-07-15,휴면 복귀,Meta,2,2,0,0.2582,0.3959,0,7,7723
2025-07-15,휴면 복귀,Google,2,2,0,0.2786,0.3343,0,5,3230
2025-07-15,휴면 복귀,Naver,3,3,3,0.2497,0.3688,1,0,0
2025-07-15,휴면 복귀,Instagram,0,0,0,0.2569,0.3224,0,5,4272
2025-07-16,신규 탐색,Meta,0,0,0,0.1545,0.337,0,26,23292
2025-07-16,신규 탐색,Google,1,1,1,0.1782,0.3278,0,23,25451
2025-07-16,신규 탐색,Naver,2,2,3,0.1213,0.3718,0,21,12492
2025-07-16,신규 탐색,Instagram,0,0,0,0.1546,0.2941,0,15,7495
2025-07-16,가격 민감,Meta,2,2,0,0.1849,0.3821,0,8,3338
2025-07-16,가격 민감,Google,1,1,1,0.2036,0.4015,0,29,16771
2025-07-16,가격 민감,Naver,0,0,1,0.1359,0.3473,0,14,7401
2025-07-16,가격 민감,Instagram,1,1,0,0.1835,0.3946,0,4,2485
2025-07-16,재구매 후보,Meta,0,0,1,0.3786,0.2066,0,9,10357
2025-07-16,재구매 후보,Google,1,1,0,0.405,0.1933,0,11,16590
2025-07-16,재구매 후보,Naver,3,3,1,0.3289,0.2305,1,19,17934
2025-07-16,재구매 후보,Instagram,0,0,0,0.3444,0.2493,0,16,22373
2025-07-16,VIP,Meta,0,0,0,0.5299,0.1523,0,3,6765
2025-07-16,VIP,Google,0,0,0,0.534,0.1395,0,9,12269
2025-07-16,VIP,Naver,0,0,0,0.5139,0.156,0,0,0
2025-07-16,VIP,Instagram,0,0,0,0.5122,0.1977,0,10,19260
2025-07-16,휴면 복귀,Meta,0,0,2,0.2609,0.2875,0,9,6425
2025-07-16,휴면 복귀,Google,0,0,0,0.2395,0.3434,0,22,16648
2025-07-16,휴면 복귀,Naver,0,0,1,0.2295,0.3498,0,4,4021
2025-07-16,휴면 복귀,Instagram,0,0,0,0.255,0.3599,0,0,0
2025-07-17,신규 탐색,Meta,0,0,0,0.1449,0.3686,0,15,11860
2025-07-17,신규 탐색,Google,0,0,0,0.1422,0.3388,0,38,24704
2025-07-17,신규 탐색,Naver,0,0,0,0.1145,0.2853,0,9,8043
2025-07-17,신규 탐색,Instagram,0,0,2,0.1049,0.2868,0,0,0
2025-07-17,가격 민감,Meta,0,0,2,0.2228,0.3913,0,13,7073
2025-07-17,가격 민감,Google,4,4,0,0.1912,0.4339,0,16,13448
2025-07-17,가격 민감,Naver,3,3,2,0.1639,0.4057,1,0,0
2025-07-17,가격 민감,Instagram,0,0,0,0.1517,0.3411,0,21,18124
2025-07-17,재구매 후보,Meta,0,0,0,0.3576,0.2278,0,4,4871
2025-07-17,재구매 후보,Google,1,1,1,0.3682,0.2787,1,8,7972
2025-07-17,재구매 후보,Naver,3,3,0,0.3394,0.2317,1,26,46490
2025-07-17,재구매 후보,Instagram,0,0,0,0.3287,0.2163,0,6,10110
2025-07-17,VIP,Meta,0,0,0,0.4935,0.1656,0,15,26379
2025-07-17,VIP,Google,0,0,0,0.5132,0.1559,0,2,2425
2025-07-17,VIP,Naver,3,3,3,0.5443,0.1866,0,7,10437
2025-07-17,VIP,Instagram,0,0,0,0.5161,0.1622,0,14,34703
2025-07-17,휴면 복귀,Meta,1,1,1,0.237,0.3246,0,3,3367
2025-07-17,휴면 복귀,Google,0,0,2,0.2532,0.3289,0,13,8418
2025-07-17,휴면 복귀,Naver,4,4,0,0.2347,0.341,0,15,13826
2025-07-17,휴면 복귀,Instagram,0,0,2,0.2499,0.3664,0,0,0
2025-07-18,신규 탐색,Meta,0,0,0,0.0841,0.3032,0,30,23602
2025-07-18,신규 탐색,Google,3,3,0,0.1529,0.3317,0,25,18260
2025-07-18,신규 탐색,Naver,1,1,0,0.07,0.31,0,27,17334
2025-07-18,신규 탐색,Instagram,4,4,2,0.1009,0.3004,0,0,0
2025-07-18,가격 민감,Meta,0,0,2,0.1853,0.3978,0,8,6129
2025-07-18,가격 민감,Google,3,3,0,0.1863,0.333,0,31,12952
2025-07-18,가격 민감,Naver,0,0,1,0.213,0.4187,0,29,11953
2025-07-18,가격 민감,Instagram,0,0,0,0.1857,0.3594,0,0,0
2025-07-18,재구매 후보,Meta,3,3,0,0.374,0.2306,0,10,16959
2025-07-18,재구매 후보,Google,0,0,0,0.4097,0.2324,0,13,12344
2025-07-18,재구매 후보,Naver,3,3,1,0.3175,0.2409,0,37,43299
2025-07-18,재구매 후보,Instagram,4,5,2,0.3703,0.2534,0,0,0
2025-07-18,VIP,Meta,0,0,1,0.5207,0.1501,0,1,2548
2025-07-18,VIP,Google,1,1,0,0.5456,0.1401,0,0,0
2025-07-18,VIP,Naver,1,1,0,0.529,0.1716,0,14,29424
2025-07-18,VIP,Instagram,0,0,0,0.508,0.167,0,13,23505
2025-07-18,휴면 복귀,Meta,0,0,0,0.2688,0.3385,0,0,0
2025-07-18,휴면 복귀,Google,1,1,0,0.2204,0.3806,0,8,10453
2025-07-18,휴면 복귀,Naver,0,0,0,0.2506,0.3191,0,7,5584
2025-07-18,휴면 복귀,Instagram,0,0,0,0.2481,0.2932,0,8,6528
2025-07-19,신규 탐색,Meta,3,3,1,0.1261,0.2659,0,18,10938
2025-07-19,신규 탐색,Google,2,2,0,0.1247,0.3767,0,28,21801
2025-07-19,신규 탐색,Naver,5,6,2,0.0803,0.3146,1,18,14207
2025-07-19,신규 탐색,Instagram,3,3,1,0.0963,0.2804,2,14,9019
2025-07-19,가격 민감,Meta,0,0,0,0.1824,0.3994,0,20,14466
2025-07-19,가격 민감,Google,3,3,0,0.1437,0.3627,0,23,16767
2025-07-19,가격 민감,Naver,2,2,0,0.2013,0.3657,0,34,17768
2025-07-19,가격 민감,Instagram,0,0,0,0.1689,0.3889,0,17,9888
2025-07-19,재구매 후보,Meta,0,0,0,0.3658,0.2072,0,25,40092
2025-07-19,재구매 후보,Google,0,0,0,0.4043,0.2055,0,18,32189
2025-07-19,재구매 후보,Naver,3,3,0,0.3707,0.2268,1,17,15214
2025-07-19,재구매 후보,Instagram,2,2,1,0.3433,0.2277,0,8,9300
