date,product_id,product_name,category,orders,delayed_shipments,avg_delivery_days,delivery_issue_rate,rating
2025-07-19,5,북유럽 패브릭 포스터,인테리어,4,1,1.77,0.1667,4.37
2025-07-19,6,대용량 디퓨저,생활,4,0,1.99,0.0,4.51
2025-07-19,7,아로마 캔들 세트,생활,4,0,1.72,0.0,4.11
2025-07-19,8,무선 미니 가습기,가전,7,0,1.66,0.0,4.27
2025-07-19,9,탁상용 저소음 선풍기,가전,17,3,1.89,0.15,3.93
2025-07-19,10,프리미엄 호텔 침구 세트,침실,3,0,2.19,0.0,4.3
2025-07-20,1,감성 무드등,조명,7,1,1.96,0.1111,4.43
2025-07-20,2,메모리폼 경추 베개,침실,8,0,1.52,0.0,4.57
2025-07-20,3,원목 핸들 머그컵,주방,3,0,1.67,0.0,4.16
2025-07-20,4,무광 세라믹 접시 세트,주방,6,1,2.08,0.1429,3.73
2025-07-20,5,북유럽 패브릭 포스터,인테리어,6,0,1.64,0.0,4.33
2025-07-20,6,대용량 디퓨저,생활,5,0,1.92,0.0,4.5
2025-07-20,7,아로마 캔들 세트,생활,9,0,1.95,0.0,3.94
2025-07-20,8,무선 미니 가습기,가전,4,0,1.78,0.0,4.26
2025-07-20,9,탁상용 저소음 선풍기,가전,14,1,2.19,0.0714,3.99
2025-07-20,10,프리미엄 호텔 침구 세트,침실,6,0,2.06,0.0,4.42
2025-07-21,1,감성 무드등,조명,3,0,1.79,0.0,4.59
2025-07-21,2,메모리폼 경추 베개,침실,7,0,1.03,0.0,4.51
2025-07-21,3,원목 핸들 머그컵,주방,9,0,1.85,0.0,4.29
2025-07-21,4,무광 세라믹 접시 세트,주방,11,0,1.69,0.0,3.71
2025-07-21,5,북유럽 패브릭 포스터,인테리어,3,0,2.01,0.0,4.17
2025-07-21,6,대용량 디퓨저,생활,7,0,1.4,0.0,4.37
2025-07-21,7,아로마 캔들 세트,생활,6,0,1.76,0.0,3.86
2025-07-21,8,무선 미니 가습기,가전,4,0,1.6,0.0,4.26
2025-07-21,9,탁상용 저소음 선풍기,가전,8,0,1.78,0.0,3.97
2025-07-21,10,프리미엄 호텔 침구 세트,침실,6,2,2.1,0.3333,4.38
2025-07-22,1,감성 무드등,조명,3,0,1.95,0.0,4.48
2025-07-22,2,메모리폼 경추 베개,침실,3,0,1.73,0.0,4.48
2025-07-22,3,원목 핸들 머그컵,주방,10,0,2.11,0.0,4.17
2025-07-22,4,무광 세라믹 접시 세트,주방,12,1,1.75,0.0833,3.77
2025-07-22,5,북유럽 패브릭 포스터,인테리어,3,1,2.22,0.25,4.37
2025-07-22,6,대용량 디퓨저,생활,9,1,2.32,0.1111,4.45
2025-07-22,7,아로마 캔들 세트,생활,5,0,2.1,0.0,3.92
2025-07-22,8,무선 미니 가습기,가전,0,0,1.6,0.0,4.19
2025-07-22,9,탁상용 저소음 선풍기,가전,6,0,1.54,0.0,3.98
2025-07-22,10,프리미엄 호텔 침구 세트,침실,7,1,1.8,0.1429,4.38
2025-07-23,1,감성 무드등,조명,4,0,1.84,0.0,4.5
2025-07-23,2,메모리폼 경추 베개,침실,3,0,2.1,0.0,4.63
2025-07-23,3,원목 핸들 머그컵,주방,10,0,1.86,0.0,4.15
2025-07-23,4,무광 세라믹 접시 세트,주방,4,0,1.51,0.0,3.81
2025-07-23,5,북유럽 패브릭 포스터,인테리어,3,2,1.79,0.4,4.28
2025-07-23,6,대용량 디퓨저,생활,8,0,1.77,0.0,4.43
2025-07-23,7,아로마 캔들 세트,생활,6,0,1.82,0.0,3.99
2025-07-23,8,무선 미니 가습기,가전,4,0,1.8,0.0,4.22
2025-07-23,9,탁상용 저소음 선풍기,가전,7,2,1.68,0.2857,3.84
2025-07-23,10,프리미엄 호텔 침구 세트,침실,3,0,1.92,0.0,4.36
2025-07-24,1,감성 무드등,조명,7,0,1.88,0.0,4.43
2025-07-24,2,메모리폼 경추 베개,침실,6,0,1.51,0.0,4.66
2025-07-24,3,원목 핸들 머그컵,주방,6,1,1.95,0.125,4.23
2025-07-24,4,무광 세라믹 접시 세트,주방,6,0,1.68,0.0,3.7
2025-07-24,5,북유럽 패브릭 포스터,인테리어,4,0,2.0,0.0,4.42
2025-07-24,6,대용량 디퓨저,생활,5,2,2.4,0.25,4.4
2025-07-24,7,아로마 캔들 세트,생활,7,0,1.8,0.0,4.01
2025-07-24,8,무선 미니 가습기,가전,7,2,1.98,0.25,4.12
2025-07-24,9,탁상용 저소음 선풍기,가전,12,1,2.03,0.0667,4.02
2025-07-24,10,프리미엄 호텔 침구 세트,침실,4,1,1.7,0.1667,4.29
2025-07-25,1,감성 무드등,조명,6,0,1.7,0.0,4.39
2025-07-25,2,메모리폼 경추 베개,침실,6,0,1.69,0.0,4.43
2025-07-25,3,원목 핸들 머그컵,주방,1,0,1.68,0.0,4.26
2025-07-25,4,무광 세라믹 접시 세트,주방,5,2,1.91,0.25,3.77
2025-07-25,5,북유럽 패브릭 포스터,인테리어,2,0,1.8,0.0,4.44
2025-07-25,6,대용량 디퓨저,생활,2,0,1.71,0.0,4.39
2025-07-25,7,아로마 캔들 세트,생활,7,0,1.44,0.0,4.02
2025-07-25,8,무선 미니 가습기,가전,7,0,2.09,0.0,4.07
2025-07-25,9,탁상용 저소음 선풍기,가전,12,2,1.86,0.1667,3.98
2025-07-25,10,프리미엄 호텔 침구 세트,침실,4,1,2.16,0.2,4.33
2025-07-26,1,감성 무드등,조명,8,0,1.71,0.0,4.42
2025-07-26,2,메모리폼 경추 베개,침실,5,0,1.92,0.0,4.59
2025-07-26,3,원목 핸들 머그컵,주방,7,2,1.97,0.2857,4.11
2025-07-26,4,무광 세라믹 접시 세트,주방,7,1,1.63,0.125,3.82
2025-07-26,5,북유럽 패브릭 포스터,인테리어,3,0,1.91,0.0,4.33
2025-07-26,6,대용량 디퓨저,생활,9,0,1.89,0.0,4.36
2025-07-26,7,아로마 캔들 세트,생활,11,0,1.95,0.0,3.99
2025-07-26,8,무선 미니 가습기,가전,8,0,1.85,0.0,4.28
2025-07-26,9,탁상용 저소음 선풍기,가전,16,1,1.87,0.0556,4.2
2025-07-26,10,프리미엄 호텔 침구 세트,침실,6,0,1.9,0.0,4.36
2025-07-27,1,감성 무드등,조명,7,0,1.84,0.0,4.34
2025-07-27,2,메모리폼 경추 베개,침실,5,0,1.69,0.0,4.54
2025-07-27,3,원목 핸들 머그컵,주방,7,0,1.93,0.0,4.05
2025-07-27,4,무광 세라믹 접시 세트,주방,5,0,1.69,0.0,3.78
2025-07-27,5,북유럽 패브릭 포스터,인테리어,4,0,2.1,0.0,4.4
2025-07-27,6,대용량 디퓨저,생활,7,0,1.83,0.0,4.41
2025-07-27,7,아로마 캔들 세트,생활,6,0,1.91,0.0,3.69
2025-07-27,8,무선 미니 가습기,가전,0,0,2.16,0.0,4.22
2025-07-27,9,탁상용 저소음 선풍기,가전,13,1,2.17,0.0667,4.03
2025-07-27,10,프리미엄 호텔 침구 세트,침실,4,1,2.01,0.1429,4.32
2025-07-28,1,감성 무드등,조명,2,0,1.79,0.0,4.4
2025-07-28,2,메모리폼 경추 베개,침실,3,0,1.57,0.0,4.59
2025-07-28,3,원목 핸들 머그컵,주방,10,0,1.28,0.0,4.23
2025-07-28,4,무광 세라믹 접시 세트,주방,7,1,1.86,0.1,3.76
2025-07-28,5,북유럽 패브릭 포스터,인테리어,4,0,1.73,0.0,4.2
2025-07-28,6,대용량 디퓨저,생활,7,0,2.08,0.0,4.29
2025-07-28,7,아로마 캔들 세트,생활,4,1,1.49,0.1429,3.84
2025-07-28,8,무선 미니 가습기,가전,4,0,1.46,0.0,4.17
2025-07-28,9,탁상용 저소음 선풍기,가전,8,0,2.09,0.0,4.03
2025-07-28,10,프리미엄 호텔 침구 세트,침실,5,0,2.15,0.0,4.31
2025-07-29,1,감성 무드등,조명,4,1,2.14,0.2,4.5
2025-07-29,2,메모리폼 경추 베개,침실,3,0,1.58,0.0,4.49
2025-07-29,3,원목 핸들 머그컵,주방,8,0,1.74,0.0,4.33
2025-07-29,4,무광 세라믹 접시 세트,주방,9,3,2.12,0.3,3.68
2025-07-29,5,북유럽 패브릭 포스터,인테리어,4,0,1.1,0.0,4.29
2025-07-29,6,대용량 디퓨저,생활,4,0,1.92,0.0,4.54
2025-07-29,7,아로마 캔들 세트,생활,6,1,2.13,0.1667,3.95
2025-07-29,8,무선 미니 가습기,가전,0,0,1.62,0.0,4.22
2025-07-29,9,탁상용 저소음 선풍기,가전,8,0,1.65,0.0,4.16
2025-07-29,10,프리미엄 호텔 침구 세트,침실,4,0,1.2,0.0,4.35
2025-07-30,1,감성 무드등,조명,6,0,2.14,0.0,4.45
2025-07-30,2,메모리폼 경추 베개,침실,3,0,1.84,0.0,4.73
2025-07-30,3,원목 핸들 머그컵,주방,8,0,2.0,0.0,4.31
2025-07-30,4,무광 세라믹 접시 세트,주방,4,0,1.6,0.0,3.73
2025-07-30,5,북유럽 패브릭 포스터,인테리어,5,1,2.01,0.2,4.2
2025-07-30,6,대용량 디퓨저,생활,7,0,1.65,0.0,4.39
2025-07-30,7,아로마 캔들 세트,생활,3,0,1.93,0.0,3.85
2025-07-30,8,무선 미니 가습기,가전,4,1,1.94,0.1667,4.18
2025-07-30,9,탁상용 저소음 선풍기,가전,7,0,1.67,0.0,4.15
2025-07-30,10,프리미엄 호텔 침구 세트,침실,5,0,1.8,0.0,4.46
2025-07-31,1,감성 무드등,조명,4,1,1.86,0.2,4.51
2025-07-31,2,메모리폼 경추 베개,침실,3,0,1.53,0.0,4.68
2025-07-31,3,원목 핸들 머그컵,주방,7,0,1.72,0.0,4.19
2025-07-31,4,무광 세라믹 접시 세트,주방,4,0,2.27,0.0,3.83
2025-07-31,5,북유럽 패브릭 포스터,인테리어,6,0,1.7,0.0,4.25
2025-07-31,6,대용량 디퓨저,생활,6,0,1.51,0.0,4.54
2025-07-31,7,아로마 캔들 세트,생활,7,2,2.18,0.2,3.94
2025-07-31,8,무선 미니 가습기,가전,6,0,2.05,0.0,4.36
2025-07-31,9,탁상용 저소음 선풍기,가전,8,0,1.89,0.0,3.99
2025-07-31,10,프리미엄 호텔 침구 세트,침실,2,0,1.96,0.0,4.36
2025-08-01,1,감성 무드등,조명,9,0,2.02,0.0,4.49
2025-08-01,2,메모리폼 경추 베개,침실,5,1,1.5,0.1429,4.49
2025-08-01,3,원목 핸들 머그컵,주방,5,1,1.93,0.125,4.15
2025-08-01,4,무광 세라믹 접시 세트,주방,3,1,1.98,0.2,3.82
2025-08-01,5,북유럽 패브릭 포스터,인테리어,3,0,1.5,0.0,4.35
2025-08-01,6,대용량 디퓨저,생활,7,0,1.75,0.0,4.63
2025-08-01,7,아로마 캔들 세트,생활,6,1,2.19,0.125,3.92
2025-08-01,8,무선 미니 가습기,가전,5,0,1.4,0.0,4.12
2025-08-01,9,탁상용 저소음 선풍기,가전,10,0,1.75,0.0,3.92
2025-08-01,10,프리미엄 호텔 침구 세트,침실,5,1,1.53,0.1429,4.32
2025-08-02,1,감성 무드등,조명,6,0,1.62,0.0,4.39
2025-08-02,2,메모리폼 경추 베개,침실,6,0,1.47,0.0,4.55
2025-08-02,3,원목 핸들 머그컵,주방,7,0,1.8,0.0,4.12
2025-08-02,4,무광 세라믹 접시 세트,주방,8,0,1.89,0.0,3.79
2025-08-02,5,북유럽 패브릭 포스터,인테리어,2,0,1.99,0.0,4.48
2025-08-02,6,대용량 디퓨저,생활,9,1,2.13,0.0833,4.43
2025-08-02,7,아로마 캔들 세트,생활,11,0,2.05,0.0,3.95
2025-08-02,8,무선 미니 가습기,가전,5,0,1.56,0.0,4.05
2025-08-02,9,탁상용 저소음 선풍기,가전,19,0,1.76,0.0,4.13
2025-08-02,10,프리미엄 호텔 침구 세트,침실,13,0,1.81,0.0,4.32
2025-08-03,1,감성 무드등,조명,4,0,1.91,0.0,4.26
2025-08-03,2,메모리폼 경추 베개,침실,8,0,1.67,0.0,4.47
2025-08-03,3,원목 핸들 머그컵,주방,6,1,1.66,0.1429,4.02
2025-08-03,4,무광 세라믹 접시 세트,주방,4,0,2.01,0.0,3.86
2025-08-03,5,북유럽 패브릭 포스터,인테리어,7,1,1.75,0.1429,4.36
2025-08-03,6,대용량 디퓨저,생활,5,0,1.84,0.0,4.59
2025-08-03,7,아로마 캔들 세트,생활,10,0,2.08,0.0,3.72
2025-08-03,8,무선 미니 가습기,가전,5,0,1.51,0.0,4.15
2025-08-03,9,탁상용 저소음 선풍기,가전,12,1,1.48,0.0714,4.1
2025-08-03,10,프리미엄 호텔 침구 세트,침실,7,0,2.18,0.0,4.22
2025-08-04,1,감성 무드등,조명,7,0,2.1,0.0,4.53
2025-08-04,2,메모리폼 경추 베개,침실,5,0,1.92,0.0,4.47
2025-08-04,3,원목 핸들 머그컵,주방,9,0,1.59,0.0,4.18
2025-08-04,4,무광 세라믹 접시 세트,주방,8,1,1.83,0.125,3.61
2025-08-04,5,북유럽 패브릭 포스터,인테리어,5,0,1.93,0.0,4.28
2025-08-04,6,대용량 디퓨저,생활,3,0,1.64,0.0,4.48
2025-08-04,7,아로마 캔들 세트,생활,5,0,1.46,0.0,3.95
2025-08-04,8,무선 미니 가습기,가전,4,1,1.48,0.1429,4.32
2025-08-04,9,탁상용 저소음 선풍기,가전,4,1,2.26,0.1429,4.09
2025-08-04,10,프리미엄 호텔 침구 세트,침실,5,0,2.31,0.0,4.5
2025-08-05,1,감성 무드등,조명,5,0,1.68,0.0,4.39
2025-08-05,2,메모리폼 경추 베개,침실,2,0,1.89,0.0,4.42
2025-08-05,3,원목 핸들 머그컵,주방,6,1,1.61,0.1667,4.2
2025-08-05,4,무광 세라믹 접시 세트,주방,10,0,1.91,0.0,3.77
2025-08-05,5,북유럽 패브릭 포스터,인테리어,7,0,1.76,0.0,4.4
2025-08-05,6,대용량 디퓨저,생활,8,0,1.82,0.0,4.51
2025-08-05,7,아로마 캔들 세트,생활,4,0,1.62,0.0,3.89
2025-08-05,8,무선 미니 가습기,가전,3,0,1.72,0.0,4.36
2025-08-05,9,탁상용 저소음 선풍기,가전,7,2,2.15,0.25,3.81
2025-08-05,10,프리미엄 호텔 침구 세트,침실,2,0,1.72,0.0,4.42
2025-08-06,1,감성 무드등,조명,5,0,1.68,0.0,4.48
2025-08-06,2,메모리폼 경추 베개,침실,6,1,1.78,0.1667,4.4
2025-08-06,3,원목 핸들 머그컵,주방,10,0,2.15,0.0,4.29
2025-08-06,4,무광 세라믹 접시 세트,주방,8,0,2.1,0.0,3.68
2025-08-06,5,북유럽 패브릭 포스터,인테리어,2,0,1.8,0.0,4.33
2025-08-06,6,대용량 디퓨저,생활,4,0,1.65,0.0,4.47
2025-08-06,7,아로마 캔들 세트,생활,3,0,1.36,0.0,3.85
2025-08-06,8,무선 미니 가습기,가전,4,0,1.92,0.0,4.28
2025-08-06,9,탁상용 저소음 선풍기,가전,7,2,1.6,0.2,3.99
2025-08-06,10,프리미엄 호텔 침구 세트,침실,3,0,2.11,0.0,4.39
2025-08-07,1,감성 무드등,조명,5,0,1.78,0.0,4.49
2025-08-07,2,메모리폼 경추 베개,침실,7,0,1.96,0.0,4.56
2025-08-07,3,원목 핸들 머그컵,주방,4,0,2.07,0.0,4.29
2025-08-07,4,무광 세라믹 접시 세트,주방,5,1,2.04,0.1429,3.81
2025-08-07,5,북유럽 패브릭 포스터,인테리어,5,0,2.06,0.0,4.38
2025-08-07,6,대용량 디퓨저,생활,6,0,1.45,0.0,4.35
2025-08-07,7,아로마 캔들 세트,생활,8,0,1.79,0.0,3.98
2025-08-07,8,무선 미니 가습기,가전,3,1,1.96,0.1667,4.11
2025-08-07,9,탁상용 저소음 선풍기,가전,12,0,1.55,0.0,4.06
2025-08-07,10,프리미엄 호텔 침구 세트,침실,6,0,1.63,0.0,4.44
2025-08-08,1,감성 무드등,조명,3,0,1.68,0.0,4.43
2025-08-08,2,메모리폼 경추 베개,침실,7,0,2.01,0.0,4.5
2025-08-08,3,원목 핸들 머그컵,주방,4,0,2.16,0.0,4.05
2025-08-08,4,무광 세라믹 접시 세트,주방,6,0,1.62,0.0,3.95
2025-08-08,5,북유럽 패브릭 포스터,인테리어,3,1,2.1,0.2,4.45
2025-08-08,6,대용량 디퓨저,생활,7,0,1.21,0.0,4.43
2025-08-08,7,아로마 캔들 세트,생활,6,0,2.09,0.0,3.86
2025-08-08,8,무선 미니 가습기,가전,5,0,2.26,0.0,4.3
2025-08-08,9,탁상용 저소음 선풍기,가전,12,0,1.34,0.0,4.13
2025-08-08,10,프리미엄 호텔 침구 세트,침실,6,0,2.13,0.0,4.41
2025-08-09,1,감성 무드등,조명,6,0,1.46,0.0,4.49
2025-08-09,2,메모리폼 경추 베개,침실,9,0,2.46,0.0,4.6
2025-08-09,3,원목 핸들 머그컵,주방,7,0,2.14,0.0,4.33
2025-08-09,4,무광 세라믹 접시 세트,주방,7,0,2.0,0.0,3.87
2025-08-09,5,북유럽 패브릭 포스터,인테리어,4,0,1.55,0.0,4.4
2025-08-09,6,대용량 디퓨저,생활,7,0,1.96,0.0,4.41
2025-08-09,7,아로마 캔들 세트,생활,7,1,2.05,0.125,3.79
2025-08-09,8,무선 미니 가습기,가전,5,0,1.59,0.0,4.23
2025-08-09,9,탁상용 저소음 선풍기,가전,15,2,1.98,0.1176,3.97
2025-08-09,10,프리미엄 호텔 침구 세트,침실,6,0,1.69,0.0,4.41
2025-08-10,1,감성 무드등,조명,7,0,1.81,0.0,4.52
2025-08-10,2,메모리폼 경추 베개,침실,7,0,1.81,0.0,4.46
2025-08-10,3,원목 핸들 머그컵,주방,7,0,1.95,0.0,4.18
2025-08-10,4,무광 세라믹 접시 세트,주방,8,0,2.28,0.0,3.86
2025-08-10,5,북유럽 패브릭 포스터,인테리어,4,0,1.67,0.0,4.24
2025-08-10,6,대용량 디퓨저,생활,10,0,1.9,0.0,4.41
2025-08-10,7,아로마 캔들 세트,생활,8,1,2.41,0.1,3.89
2025-08-10,8,무선 미니 가습기,가전,5,1,2.18,0.1667,4.22
2025-08-10,9,탁상용 저소음 선풍기,가전,14,2,1.91,0.125,3.95
2025-08-10,10,프리미엄 호텔 침구 세트,침실,10,1,1.64,0.0833,4.43
2025-08-11,1,감성 무드등,조명,1,0,1.8,0.0,4.56
2025-08-11,2,메모리폼 경추 베개,침실,7,1,1.79,0.125,4.53
2025-08-11,3,원목 핸들 머그컵,주방,7,0,1.64,0.0,4.28
2025-08-11,4,무광 세라믹 접시 세트,주방,9,0,1.93,0.0,3.79
2025-08-11,5,북유럽 패브릭 포스터,인테리어,4,0,1.79,0.0,4.36
2025-08-11,6,대용량 디퓨저,생활,5,0,1.95,0.0,4.59
2025-08-11,7,아로마 캔들 세트,생활,5,0,1.22,0.0,3.92
2025-08-11,8,무선 미니 가습기,가전,3,0,1.87,0.0,4.08
2025-08-11,9,탁상용 저소음 선풍기,가전,7,1,1.97,0.1111,4.04
2025-08-11,10,프리미엄 호텔 침구 세트,침실,2,0,1.83,0.0,4.39
2025-08-12,1,감성 무드등,조명,2,0,1.67,0.0,4.38
2025-08-12,2,메모리폼 경추 베개,침실,1,1,1.7,0.25,4.49
2025-08-12,3,원목 핸들 머그컵,주방,10,0,1.33,0.0,4.14
2025-08-12,4,무광 세라믹 접시 세트,주방,10,1,1.72,0.0833,3.72
2025-08-12,5,북유럽 패브릭 포스터,인테리어,4,0,2.06,0.0,4.45
2025-08-12,6,대용량 디퓨저,생활,5,0,2.24,0.0,4.49
2025-08-12,7,아로마 캔들 세트,생활,6,0,2.15,0.0,3.97
2025-08-12,8,무선 미니 가습기,가전,5,0,1.38,0.0,4.26
2025-08-12,9,탁상용 저소음 선풍기,가전,11,1,1.51,0.0909,4.06
2025-08-12,10,프리미엄 호텔 침구 세트,침실,5,1,1.85,0.1667,4.4
2025-08-13,1,감성 무드등,조명,2,0,2.25,0.0,4.43
2025-08-13,2,메모리폼 경추 베개,침실,6,0,2.35,0.0,4.6
2025-08-13,3,원목 핸들 머그컵,주방,8,0,1.93,0.0,4.19
2025-08-13,4,무광 세라믹 접시 세트,주방,6,2,1.53,0.2222,3.72
2025-08-13,5,북유럽 패브릭 포스터,인테리어,3,0,2.22,0.0,4.36
2025-08-13,6,대용량 디퓨저,생활,6,1,1.79,0.1111,4.44
2025-08-13,7,아로마 캔들 세트,생활,3,0,2.28,0.0,3.79
2025-08-13,8,무선 미니 가습기,가전,2,1,2.0,0.2,4.18
2025-08-13,9,탁상용 저소음 선풍기,가전,9,1,1.78,0.1,4.08
2025-08-13,10,프리미엄 호텔 침구 세트,침실,6,0,1.29,0.0,4.33
2025-08-14,1,감성 무드등,조명,5,0,1.86,0.0,4.44
2025-08-14,2,메모리폼 경추 베개,침실,6,0,1.73,0.0,4.62
2025-08-14,3,원목 핸들 머그컵,주방,5,0,1.63,0.0,4.32
2025-08-14,4,무광 세라믹 접시 세트,주방,10,0,1.74,0.0,3.78
2025-08-14,5,북유럽 패브릭 포스터,인테리어,4,0,1.35,0.0,4.38
2025-08-14,6,대용량 디퓨저,생활,8,0,1.98,0.0,4.56
2025-08-14,7,아로마 캔들 세트,생활,3,0,1.47,0.0,4.09
2025-08-14,8,무선 미니 가습기,가전,2,0,2.37,0.0,4.16
2025-08-14,9,탁상용 저소음 선풍기,가전,9,1,1.74,0.0909,4.07
2025-08-14,10,프리미엄 호텔 침구 세트,침실,6,0,1.55,0.0,4.33
2025-08-15,1,감성 무드등,조명,4,0,1.73,0.0,4.43
2025-08-15,2,메모리폼 경추 베개,침실,7,0,1.95,0.0,4.49
2025-08-15,3,원목 핸들 머그컵,주방,6,1,1.27,0.1111,4.09
2025-08-15,4,무광 세라믹 접시 세트,주방,6,1,2.06,0.1667,3.76
2025-08-15,5,북유럽 패브릭 포스터,인테리어,4,1,1.66,0.1429,4.43
2025-08-15,6,대용량 디퓨저,생활,8,0,1.72,0.0,4.59
2025-08-15,7,아로마 캔들 세트,생활,5,1,2.15,0.1429,3.94
2025-08-15,8,무선 미니 가습기,가전,6,0,1.55,0.0,4.23
2025-08-15,9,탁상용 저소음 선풍기,가전,12,1,2.0,0.0714,3.97
2025-08-15,10,프리미엄 호텔 침구 세트,침실,3,0,1.66,0.0,4.38
2025-08-16,1,감성 무드등,조명,6,1,2.14,0.1111,4.31
2025-08-16,2,메모리폼 경추 베개,침실,6,1,1.65,0.1667,4.48
2025-08-16,3,원목 핸들 머그컵,주방,7,0,1.81,0.0,4.2
2025-08-16,4,무광 세라믹 접시 세트,주방,2,2,2.19,0.4,3.76
2025-08-16,5,북유럽 패브릭 포스터,인테리어,4,0,1.51,0.0,4.36
2025-08-16,6,대용량 디퓨저,생활,3,0,1.44,0.0,4.43
2025-08-16,7,아로마 캔들 세트,생활,13,0,2.19,0.0,3.98
2025-08-16,8,무선 미니 가습기,가전,0,0,2.02,0.0,4.05
2025-08-16,9,탁상용 저소음 선풍기,가전,17,1,1.48,0.0588,4.15
2025-08-16,10,프리미엄 호텔 침구 세트,침실,8,0,1.83,0.0,4.39
2025-08-17,1,감성 무드등,조명,6,1,2.19,0.1111,4.5
2025-08-17,2,메모리폼 경추 베개,침실,4,0,1.87,0.0,4.59
2025-08-17,3,원목 핸들 머그컵,주방,4,0,1.77,0.0,4.1
2025-08-17,4,무광 세라믹 접시 세트,주방,4,0,1.8,0.0,3.84
2025-08-17,5,북유럽 패브릭 포스터,인테리어,5,0,1.79,0.0,4.3
2025-08-17,6,대용량 디퓨저,생활,9,0,1.22,0.0,4.46
2025-08-17,7,아로마 캔들 세트,생활,7,1,1.76,0.1,3.88
2025-08-17,8,무선 미니 가습기,가전,5,0,2.31,0.0,4.18
2025-08-17,9,탁상용 저소음 선풍기,가전,15,0,1.92,0.0,4.0
2025-08-17,10,프리미엄 호텔 침구 세트,침실,6,0,2.24,0.0,4.48
2025-08-18,1,감성 무드등,조명,5,0,1.93,0.0,4.42
2025-08-18,2,메모리폼 경추 베개,침실,5,0,2.08,0.0,4.47
2025-08-18,3,원목 핸들 머그컵,주방,12,0,1.56,0.0,4.04
2025-08-18,4,무광 세라믹 접시 세트,주방,7,1,2.11,0.125,3.77
2025-08-18,5,북유럽 패브릭 포스터,인테리어,5,1,1.85,0.2,4.22
2025-08-18,6,대용량 디퓨저,생활,4,1,1.64,0.1429,4.4
2025-08-18,7,아로마 캔들 세트,생활,3,1,1.81,0.1667,4.01
2025-08-18,8,무선 미니 가습기,가전,5,0,2.09,0.0,4.26
2025-08-18,9,탁상용 저소음 선풍기,가전,11,2,1.6,0.1667,4.08
2025-08-18,10,프리미엄 호텔 침구 세트,침실,4,0,1.83,0.0,4.33
2025-08-19,1,감성 무드등,조명,5,0,2.08,0.0,4.51
2025-08-19,2,메모리폼 경추 베개,침실,2,0,1.97,0.0,4.5
2025-08-19,3,원목 핸들 머그컵,주방,6,1,2.15,0.1111,4.13
2025-08-19,4,무광 세라믹 접시 세트,주방,4,1,1.8,0.1667,3.87
2025-08-19,5,북유럽 패브릭 포스터,인테리어,2,0,1.47,0.0,4.41
2025-08-19,6,대용량 디퓨저,생활,7,0,2.08,0.0,4.48
2025-08-19,7,아로마 캔들 세트,생활,8,0,1.7,0.0,3.96
2025-08-19,8,무선 미니 가습기,가전,4,0,1.75,0.0,4.13
2025-08-19,9,탁상용 저소음 선풍기,가전,9,2,2.14,0.2,3.9
2025-08-19,10,프리미엄 호텔 침구 세트,침실,3,0,1.69,0.0,4.39
2025-08-20,1,감성 무드등,조명,5,0,1.53,0.0,4.43
2025-08-20,2,메모리폼 경추 베개,침실,2,0,1.79,0.0,4.59
2025-08-20,3,원목 핸들 머그컵,주방,8,0,1.9,0.0,4.08
2025-08-20,4,무광 세라믹 접시 세트,주방,9,0,1.82,0.0,3.66
2025-08-20,5,북유럽 패브릭 포스터,인테리어,4,0,1.7,0.0,4.32
2025-08-20,6,대용량 디퓨저,생활,7,0,1.45,0.0,4.45
2025-08-20,7,아로마 캔들 세트,생활,7,0,1.81,0.0,4.02
2025-08-20,8,무선 미니 가습기,가전,1,0,1.74,0.0,4.19
2025-08-20,9,탁상용 저소음 선풍기,가전,8,0,1.83,0.0,3.95
2025-08-20,10,프리미엄 호텔 침구 세트,침실,2,1,1.77,0.2,4.31
2025-08-21,1,감성 무드등,조명,4,0,1.64,0.0,4.44
2025-08-21,2,메모리폼 경추 베개,침실,4,0,1.61,0.0,4.4
2025-08-21,3,원목 핸들 머그컵,주방,8,0,2.23,0.0,4.12
2025-08-21,4,무광 세라믹 접시 세트,주방,6,2,1.84,0.25,3.86
2025-08-21,5,북유럽 패브릭 포스터,인테리어,6,0,2.04,0.0,4.41
2025-08-21,6,대용량 디퓨저,생활,6,0,1.54,0.0,4.47
2025-08-21,7,아로마 캔들 세트,생활,7,0,1.45,0.0,3.88
2025-08-21,8,무선 미니 가습기,가전,4,0,1.57,0.0,4.23
2025-08-21,9,탁상용 저소음 선풍기,가전,18,1,1.96,0.0556,4.12
2025-08-21,10,프리미엄 호텔 침구 세트,침실,5,0,1.9,0.0,4.41
2025-08-22,1,감성 무드등,조명,7,0,1.9,0.0,4.42
2025-08-22,2,메모리폼 경추 베개,침실,7,0,2.17,0.0,4.63
2025-08-22,3,원목 핸들 머그컵,주방,9,0,1.63,0.0,4.21
2025-08-22,4,무광 세라믹 접시 세트,주방,6,0,1.71,0.0,3.89
2025-08-22,5,북유럽 패브릭 포스터,인테리어,5,0,1.66,0.0,4.26
2025-08-22,6,대용량 디퓨저,생활,12,0,1.74,0.0,4.38
2025-08-22,7,아로마 캔들 세트,생활,9,0,2.13,0.0,4.02
2025-08-22,8,무선 미니 가습기,가전,5,0,1.59,0.0,4.31
2025-08-22,9,탁상용 저소음 선풍기,가전,15,0,1.3,0.0,3.97
