date,customer_segment,acquisition_channel,new_customers,signups,returning_customers,repeat_purchase_rate,cart_abandon_rate,coupon_redemption_count
2025-07-04,VIP,Naver,2,2,1,0.533,0.1638,0
2025-07-04,VIP,Instagram,1,1,0,0.527,0.2309,0
2025-07-04,휴면 복귀,Meta,4,4,4,0.244,0.2985,1
2025-07-04,휴면 복귀,Google,0,0,0,0.1739,0.3151,0
2025-07-04,휴면 복귀,Naver,4,5,2,0.2518,0.3124,0
2025-07-04,휴면 복귀,Instagram,1,1,1,0.2522,0.3683,0
2025-07-05,신규 탐색,Meta,1,1,1,0.1573,0.3097,0
2025-07-05,신규 탐색,Google,3,3,0,0.1779,0.3097,0
2025-07-05,신규 탐색,Naver,1,1,2,0.1397,0.3244,0
2025-07-05,신규 탐색,Instagram,0,0,1,0.1435,0.2889,0
2025-07-05,가격 민감,Meta,0,0,2,0.1849,0.3739,0
2025-07-05,가격 민감,Google,2,2,1,0.1669,0.3823,0
2025-07-05,가격 민감,Naver,0,0,2,0.1589,0.3569,0
2025-07-05,가격 민감,Instagram,0,0,0,0.1781,0.3826,0
2025-07-05,재구매 후보,Meta,4,4,0,0.3535,0.2373,0
2025-07-05,재구매 후보,Google,2,2,3,0.3246,0.2869,0
2025-07-05,재구매 후보,Naver,0,0,0,0.3573,0.2471,0
2025-07-05,재구매 후보,Instagram,0,0,0,0.3402,0.2221,0
2025-07-05,VIP,Meta,0,0,0,0.4889,0.1458,0
2025-07-05,VIP,Google,0,0,0,0.5591,0.1442,0
2025-07-05,VIP,Naver,0,0,0,0.5313,0.1687,0
2025-07-05,VIP,Instagram,0,0,0,0.5238,0.1724,0
2025-07-05,휴면 복귀,Meta,0,0,3,0.272,0.3203,0
2025-07-05,휴면 복귀,Google,0,0,0,0.2588,0.3211,0
2025-07-05,휴면 복귀,Naver,1,1,0,0.2456,0.2986,0
2025-07-05,휴면 복귀,Instagram,0,0,1,0.2337,0.3093,0
2025-07-06,신규 탐색,Meta,1,1,0,0.1202,0.3268,1
2025-07-06,신규 탐색,Google,0,0,0,0.1343,0.2938,0
2025-07-06,신규 탐색,Naver,2,2,0,0.1283,0.31,0
2025-07-06,신규 탐색,Instagram,2,2,0,0.1072,0.2912,0
2025-07-06,가격 민감,Meta,0,0,1,0.1911,0.4034,0
2025-07-06,가격 민감,Google,0,0,0,0.1864,0.3478,0
2025-07-06,가격 민감,Naver,1,1,1,0.1638,0.4142,1
2025-07-06,가격 민감,Instagram,0,0,0,0.1522,0.3657,0
2025-07-06,재구매 후보,Meta,0,0,0,0.3943,0.2131,0
2025-07-06,재구매 후보,Google,0,0,0,0.3567,0.2566,0
2025-07-06,재구매 후보,Naver,3,3,3,0.3567,0.2229,0
2025-07-06,재구매 후보,Instagram,0,0,1,0.3475,0.2445,0
2025-07-06,VIP,Meta,1,1,0,0.5281,0.1777,0
2025-07-06,VIP,Google,0,0,0,0.5267,0.1737,0
2025-07-06,VIP,Naver,0,0,0,0.5162,0.1645,0
2025-07-06,VIP,Instagram,2,2,3,0.5367,0.1643,0
2025-07-06,휴면 복귀,Meta,0,0,0,0.2394,0.3497,0
2025-07-06,휴면 복귀,Google,0,0,0,0.2629,0.3204,0
2025-07-06,휴면 복귀,Naver,2,2,1,0.2289,0.3658,0
2025-07-06,휴면 복귀,Instagram,0,0,0,0.2803,0.2953,0
2025-07-07,신규 탐색,Meta,0,0,0,0.142,0.2917,0
2025-07-07,신규 탐색,Google,2,2,0,0.1378,0.2811,0
2025-07-07,신규 탐색,Naver,2,2,0,0.0691,0.3498,0
2025-07-07,신규 탐색,Instagram,0,0,1,0.1115,0.2802,0
2025-07-07,가격 민감,Meta,0,0,0,0.212,0.3975,0
2025-07-07,가격 민감,Google,0,0,0,0.2018,0.3684,0
2025-07-07,가격 민감,Naver,2,2,1,0.2179,0.3874,0
2025-07-07,가격 민감,Instagram,0,0,0,0.1778,0.3647,0
2025-07-07,재구매 후보,Meta,0,0,0,0.3406,0.2084,0
2025-07-07,재구매 후보,Google,0,0,2,0.3679,0.2481,0
2025-07-07,재구매 후보,Naver,1,1,0,0.3135,0.2133,0
2025-07-07,재구매 후보,Instagram,2,2,0,0.3207,0.235,0
2025-07-07,VIP,Meta,0,0,0,0.5293,0.2037,0
2025-07-07,VIP,Google,0,0,0,0.5337,0.1486,0
2025-07-07,VIP,Naver,2,2,0,0.4879,0.1929,1
2025-07-07,VIP,Instagram,0,0,0,0.5117,0.1776,0
2025-07-07,휴면 복귀,Meta,3,3,2,0.2302,0.3346,0
2025-07-07,휴면 복귀,Google,0,0,0,0.2497,0.361,0
2025-07-07,휴면 복귀,Naver,0,0,1,0.2297,0.3351,0
2025-07-07,휴면 복귀,Instagram,1,1,0,0.2396,0.2863,0
2025-07-08,신규 탐색,Meta,5,5,0,0.0718,0.3209,1
2025-07-08,신규 탐색,Google,2,2,0,0.1883,0.342,0
2025-07-08,신규 탐색,Naver,0,0,0,0.1159,0.3083,0
2025-07-08,신규 탐색,Instagram,1,1,0,0.1446,0.3448,0
2025-07-08,가격 민감,Meta,1,1,0,0.1987,0.3991,0
2025-07-08,가격 민감,Google,2,2,1,0.1695,0.3691,0
2025-07-08,가격 민감,Naver,1,1,1,0.1613,0.4031,1
2025-07-08,가격 민감,Instagram,0,0,0,0.1659,0.3856,0
2025-07-08,재구매 후보,Meta,0,0,0,0.3363,0.2121,0
2025-07-08,재구매 후보,Google,0,0,1,0.3588,0.2239,0
2025-07-08,재구매 후보,Naver,0,0,2,0.3676,0.2035,0
2025-07-08,재구매 후보,Instagram,1,1,0,0.3289,0.2394,0
2025-07-08,VIP,Meta,2,2,0,0.5323,0.0935,0
2025-07-08,VIP,Google,0,0,0,0.4657,0.1699,0
2025-07-08,VIP,Naver,0,0,0,0.4967,0.1631,0
2025-07-08,VIP,Instagram,0,0,1,0.5306,0.1737,0
2025-07-08,휴면 복귀,Meta,2,2,2,0.2513,0.2866,0
2025-07-08,휴면 복귀,Google,3,3,2,0.2211,0.3802,0
2025-07-08,휴면 복귀,Naver,0,0,0,0.208,0.3112,0
2025-07-08,휴면 복귀,Instagram,0,0,0,0.2733,0.3357,0
2025-07-09,신규 탐색,Meta,3,3,0,0.0645,0.3144,0
2025-07-09,신규 탐색,Google,4,4,0,0.1697,0.3495,1
2025-07-09,신규 탐색,Naver,1,1,0,0.0765,0.3125,0
2025-07-09,신규 탐색,Instagram,4,4,0,0.1261,0.2925,1
2025-07-09,가격 민감,Meta,6,7,2,0.1767,0.4195,0
2025-07-09,가격 민감,Google,7,7,0,0.1853,0.3677,0
2025-07-09,가격 민감,Naver,2,2,1,0.1543,0.4351,0
2025-07-09,가격 민감,Instagram,0,0,0,0.1644,0.4181,0
2025-07-09,재구매 후보,Meta,0,0,0,0.3214,0.2571,0
2025-07-09,재구매 후보,Google,0,0,1,0.3898,0.1988,0
2025-07-09,재구매 후보,Naver,0,0,0,0.3108,0.2247,0
2025-07-09,재구매 후보,Instagram,4,4,1,0.3436,0.2443,0
2025-07-09,VIP,Meta,0,0,1,0.5218,0.1607,0
2025-07-09,VIP,Google,0,0,0,0.5214,0.1429,0
2025-07-09,VIP,Naver,0,0,0,0.5096,0.1677,0
2025-07-09,VIP,Instagram,0,0,1,0.5105,0.1715,0
2025-07-09,휴면 복귀,Meta,2,2,3,0.258,0.3331,0
2025-07-09,휴면 복귀,Google,2,2,0,0.2698,0.2985,0
2025-07-09,휴면 복귀,Naver,3,3,2,0.2437,0.3167,0
2025-07-09,휴면 복귀,Instagram,4,4,2,0.2428,0.2974,0
2025-07-10,신규 탐색,Meta,1,1,1,0.1169,0.3114,0
2025-07-10,신규 탐색,Google,0,0,0,0.172,0.3344,0
2025-07-10,신규 탐색,Naver,4,4,1,0.0893,0.3176,0
2025-07-10,신규 탐색,Instagram,1,1,1,0.1335,0.3069,0
2025-07-10,가격 민감,Meta,0,0,0,0.1772,0.4344,0
2025-07-10,가격 민감,Google,0,0,0,0.195,0.4093,0
2025-07-10,가격 민감,Naver,0,0,1,0.1547,0.3931,0
2025-07-10,가격 민감,Instagram,0,0,1,0.216,0.4314,0
2025-07-10,재구매 후보,Meta,0,0,0,0.3137,0.2627,0
2025-07-10,재구매 후보,Google,0,0,0,0.3319,0.2748,0
2025-07-10,재구매 후보,Naver,1,1,0,0.3674,0.2545,0
2025-07-10,재구매 후보,Instagram,1,1,0,0.318,0.2902,0
2025-07-10,VIP,Meta,0,0,0,0.5233,0.2045,0
2025-07-10,VIP,Google,2,2,2,0.5443,0.1275,0
2025-07-10,VIP,Naver,0,0,0,0.5245,0.155,0
2025-07-10,VIP,Instagram,3,4,3,0.5052,0.1097,1
2025-07-10,휴면 복귀,Meta,0,0,0,0.2119,0.2976,0
2025-07-10,휴면 복귀,Google,0,0,1,0.2784,0.3324,0
2025-07-10,휴면 복귀,Naver,0,0,0,0.2379,0.3341,0
2025-07-10,휴면 복귀,Instagram,0,0,0,0.203,0.3121,0
2025-07-11,신규 탐색,Meta,0,0,1,0.1233,0.319,0
2025-07-11,신규 탐색,Google,5,5,2,0.1589,0.2688,0
2025-07-11,신규 탐색,Naver,1,1,0,0.1127,0.2966,0
2025-07-11,신규 탐색,Instagram,1,1,0,0.077,0.3318,0
2025-07-11,가격 민감,Meta,2,2,0,0.1728,0.3526,0
2025-07-11,가격 민감,Google,0,0,0,0.1864,0.3319,0
2025-07-11,가격 민감,Naver,2,2,0,0.2101,0.4431,0
2025-07-11,가격 민감,Instagram,0,0,0,0.1577,0.4501,0
2025-07-11,재구매 후보,Meta,6,7,5,0.2872,0.2472,0
2025-07-11,재구매 후보,Google,1,1,2,0.397,0.2762,0
2025-07-11,재구매 후보,Naver,5,5,2,0.3151,0.225,0
2025-07-11,재구매 후보,Instagram,0,0,2,0.3488,0.2015,0
2025-07-11,VIP,Meta,0,0,0,0.5289,0.1394,0
2025-07-11,VIP,Google,0,0,0,0.4862,0.1912,0
2025-07-11,VIP,Naver,4,5,4,0.5766,0.1576,2
2025-07-11,VIP,Instagram,1,1,0,0.5245,0.1451,0
2025-07-11,휴면 복귀,Meta,0,0,0,0.2186,0.3138,0
2025-07-11,휴면 복귀,Google,0,0,0,0.2105,0.3743,0
2025-07-11,휴면 복귀,Naver,0,0,0,0.2286,0.3453,0
2025-07-11,휴면 복귀,Instagram,0,0,1,0.2068,0.3375,0
2025-07-12,신규 탐색,Meta,0,0,4,0.1671,0.3072,0
2025-07-12,신규 탐색,Google,3,3,1,0.0926,0.2914,0
2025-07-12,신규 탐색,Naver,1,1,1,0.1576,0.2824,0
2025-07-12,신규 탐색,Instagram,5,5,0,0.0844,0.3183,0
2025-07-12,가격 민감,Meta,0,0,2,0.21,0.4203,0
2025-07-12,가격 민감,Google,3,3,0,0.2056,0.3434,0
2025-07-12,가격 민감,Naver,1,1,1,0.1663,0.4211,0
2025-07-12,가격 민감,Instagram,2,2,1,0.1944,0.3861,1
2025-07-12,재구매 후보,Meta,0,0,1,0.3281,0.252,0
2025-07-12,재구매 후보,Google,3,3,2,0.4049,0.2457,0
2025-07-12,재구매 후보,Naver,0,0,0,0.3167,0.2881,0
2025-07-12,재구매 후보,Instagram,0,0,1,0.2851,0.2154,0
2025-07-12,VIP,Meta,1,1,3,0.5191,0.1881,0
2025-07-12,VIP,Google,0,0,0,0.5062,0.1846,0
2025-07-12,VIP,Naver,1,1,0,0.5117,0.177,0
2025-07-12,VIP,Instagram,0,0,0,0.5232,0.1591,0
2025-07-12,휴면 복귀,Meta,0,0,1,0.2209,0.3288,0
2025-07-12,휴면 복귀,Google,0,0,0,0.2143,0.3225,0
2025-07-12,휴면 복귀,Naver,4,4,1,0.236,0.284,1
2025-07-12,휴면 복귀,Instagram,0,0,0,0.2102,0.3313,0
2025-07-13,신규 탐색,Meta,4,5,0,0.1047,0.3192,0
2025-07-13,신규 탐색,Google,0,0,0,0.1518,0.296,0
2025-07-13,신규 탐색,Naver,5,5,1,0.0942,0.336,1
2025-07-13,신규 탐색,Instagram,3,3,2,0.1066,0.291,0
2025-07-13,가격 민감,Meta,0,0,0,0.2108,0.3707,0
2025-07-13,가격 민감,Google,3,3,0,0.173,0.4363,0
2025-07-13,가격 민감,Naver,0,0,1,0.2347,0.378,0
2025-07-13,가격 민감,Instagram,0,0,1,0.1734,0.3867,0
2025-07-13,재구매 후보,Meta,0,0,0,0.3509,0.2517,0
2025-07-13,재구매 후보,Google,0,0,2,0.3575,0.2222,0
2025-07-13,재구매 후보,Naver,0,0,0,0.3641,0.2658,0
2025-07-13,재구매 후보,Instagram,0,0,0,0.3441,0.2377,0
2025-07-13,VIP,Meta,1,1,0,0.5262,0.1587,0
2025-07-13,VIP,Google,3,3,3,0.5186,0.145,0
2025-07-13,VIP,Naver,0,0,0,0.535,0.1308,0
2025-07-13,VIP,Instagram,2,2,0,0.5239,0.1706,0
2025-07-13,휴면 복귀,Meta,1,1,1,0.2085,0.3646,0
2025-07-13,휴면 복귀,Google,5,6,0,0.3063,0.3374,1
2025-07-13,휴면 복귀,Naver,3,3,1,0.2242,0.3113,1
2025-07-13,휴면 복귀,Instagram,0,0,0,0.2258,0.3302,0
2025-07-14,신규 탐색,Meta,4,4,1,0.0654,0.2935,1
2025-07-14,신규 탐색,Google,0,0,0,0.1664,0.3351,0
2025-07-14,신규 탐색,Naver,0,0,0,0.1244,0.3219,0
2025-07-14,신규 탐색,Instagram,0,0,0,0.1148,0.3135,0
2025-07-14,가격 민감,Meta,2,2,0,0.1882,0.402,0
2025-07-14,가격 민감,Google,1,1,1,0.1944,0.3884,0
2025-07-14,가격 민감,Naver,0,0,0,0.2096,0.4023,0
2025-07-14,가격 민감,Instagram,1,1,1,0.186,0.3791,0
2025-07-14,재구매 후보,Meta,0,0,0,0.3967,0.2381,0
2025-07-14,재구매 후보,Google,0,0,0,0.3816,0.2338,0
2025-07-14,재구매 후보,Naver,4,4,2,0.3335,0.2457,0
2025-07-14,재구매 후보,Instagram,0,0,0,0.289,0.2484,0
2025-07-14,VIP,Meta,0,0,0,0.5322,0.172,0
2025-07-14,VIP,Google,0,0,0,0.4998,0.1453,0
2025-07-14,VIP,Naver,3,3,1,0.524,0.1922,1
2025-07-14,VIP,Instagram,1,1,0,0.5597,0.1582,0
2025-07-14,휴면 복귀,Meta,0,0,0,0.2311,0.3263,0
2025-07-14,휴면 복귀,Google,1,1,0,0.2492,0.3057,1
2025-07-14,휴면 복귀,Naver,0,0,0,0.2457,0.3667,0
2025-07-14,휴면 복귀,Instagram,0,0,0,0.1867,0.3173,0
2025-07-15,신규 탐색,Meta,0,0,0,0.1343,0.3173,0
2025-07-15,신규 탐색,Google,3,3,0,0.189,0.3068,0
2025-07-15,신규 탐색,Naver,3,3,1,0.148,0.2974,0
2025-07-15,신규 탐색,Instagram,2,2,0,0.0843,0.323,0
2025-07-15,가격 민감,Meta,0,0,0,0.1627,0.3881,0
2025-07-15,가격 민감,Google,0,0,1,0.2395,0.3799,0
2025-07-15,가격 민감,Naver,0,0,0,0.1888,0.3692,0
2025-07-15,가격 민감,Instagram,4,5,0,0.1403,0.3432,2
2025-07-15,재구매 후보,Meta,0,0,0,0.3391,0.228,0
2025-07-15,재구매 후보,Google,1,1,0,0.3714,0.2571,0
2025-07-15,재구매 후보,Naver,1,1,0,0.319,0.23,0
2025-07-15,재구매 후보,Instagram,1,1,1,0.3349,0.26,0
2025-07-15,VIP,Meta,0,0,1,0.5334,0.1361,0
2025-07-15,VIP,Google,2,2,1,0.4847,0.1587,0
2025-07-15,VIP,Naver,1,1,0,0.5566,0.1438,0
2025-07-15,VIP,Instagram,1,1,0,0.5658,0.152,0
2025-07-15,휴면 복귀,Meta,2,2,0,0.2582,0.3959,0
2025-07-15,휴면 복귀,Google,2,2,0,0.2786,0.3343,0
2025-07-15,휴면 복귀,Naver,3,3,3,0.2497,0.3688,1
2025-07-15,휴면 복귀,Instagram,0,0,0,0.2569,0.3224,0
2025-07-16,신규 탐색,Meta,0,0,0,0.1545,0.337,0
2025-07-16,신규 탐색,Google,1,1,1,0.1782,0.3278,0
2025-07-16,신규 탐색,Naver,2,2,3,0.1213,0.3718,0
2025-07-16,신규 탐색,Instagram,0,0,0,0.1546,0.2941,0
2025-07-16,가격 민감,Meta,2,2,0,0.1849,0.3821,0
2025-07-16,가격 민감,Google,1,1,1,0.2036,0.4015,0
2025-07-16,가격 민감,Naver,0,0,1,0.1359,0.3473,0
2025-07-16,가격 민감,Instagram,1,1,0,0.1835,0.3946,0
2025-07-16,재구매 후보,Meta,0,0,1,0.3786,0.2066,0
2025-07-16,재구매 후보,Google,1,1,0,0.405,0.1933,0
2025-07-16,재구매 후보,Naver,3,3,1,0.3289,0.2305,1
2025-07-16,재구매 후보,Instagram,0,0,0,0.3444,0.2493,0
2025-07-16,VIP,Meta,0,0,0,0.5299,0.1523,0
2025-07-16,VIP,Google,0,0,0,0.534,0.1395,0
2025-07-16,VIP,Naver,0,0,0,0.5139,0.156,0
2025-07-16,VIP,Instagram,0,0,0,0.5122,0.1977,0
2025-07-16,휴면 복귀,Meta,0,0,2,0.2609,0.2875,0
2025-07-16,휴면 복귀,Google,0,0,0,0.2395,0.3434,0
2025-07-16,휴면 복귀,Naver,0,0,1,0.2295,0.3498,0
2025-07-16,휴면 복귀,Instagram,0,0,0,0.255,0.3599,0
2025-07-17,신규 탐색,Meta,0,0,0,0.1449,0.3686,0
2025-07-17,신규 탐색,Google,0,0,0,0.1422,0.3388,0
2025-07-17,신규 탐색,Naver,0,0,0,0.1145,0.2853,0
2025-07-17,신규 탐색,Instagram,0,0,2,0.1049,0.2868,0
2025-07-17,가격 민감,Meta,0,0,2,0.2228,0.3913,0
2025-07-17,가격 민감,Google,4,4,0,0.1912,0.4339,0
2025-07-17,가격 민감,Naver,3,3,2,0.1639,0.4057,1
2025-07-17,가격 민감,Instagram,0,0,0,0.1517,0.3411,0
2025-07-17,재구매 후보,Meta,0,0,0,0.3576,0.2278,0
2025-07-17,재구매 후보,Google,1,1,1,0.3682,0.2787,1
2025-07-17,재구매 후보,Naver,3,3,0,0.3394,0.2317,1
2025-07-17,재구매 후보,Instagram,0,0,0,0.3287,0.2163,0
2025-07-17,VIP,Meta,0,0,0,0.4935,0.1656,0
2025-07-17,VIP,Google,0,0,0,0.5132,0.1559,0
2025-07-17,VIP,Naver,3,3,3,0.5443,0.1866,0
2025-07-17,VIP,Instagram,0,0,0,0.5161,0.1622,0
2025-07-17,휴면 복귀,Meta,1,1,1,0.237,0.3246,0
2025-07-17,휴면 복귀,Google,0,0,2,0.2532,0.3289,0
2025-07-17,휴면 복귀,Naver,4,4,0,0.2347,0.341,0
2025-07-17,휴면 복귀,Instagram,0,0,2,0.2499,0.3664,0
2025-07-18,신규 탐색,Meta,0,0,0,0.0841,0.3032,0
2025-07-18,신규 탐색,Google,3,3,0,0.1529,0.3317,0
2025-07-18,신규 탐색,Naver,1,1,0,0.07,0.31,0
2025-07-18,신규 탐색,Instagram,4,4,2,0.1009,0.3004,0
2025-07-18,가격 민감,Meta,0,0,2,0.1853,0.3978,0
2025-07-18,가격 민감,Google,3,3,0,0.1863,0.333,0
2025-07-18,가격 민감,Naver,0,0,1,0.213,0.4187,0
2025-07-18,가격 민감,Instagram,0,0,0,0.1857,0.3594,0
2025-07-18,재구매 후보,Meta,3,3,0,0.374,0.2306,0
2025-07-18,재구매 후보,Google,0,0,0,0.4097,0.2324,0
2025-07-18,재구매 후보,Naver,3,3,1,0.3175,0.2409,0
2025-07-18,재구매 후보,Instagram,4,5,2,0.3703,0.2534,0
2025-07-18,VIP,Meta,0,0,1,0.5207,0.1501,0
2025-07-18,VIP,Google,1,1,0,0.5456,0.1401,0
2025-07-18,VIP,Naver,1,1,0,0.529,0.1716,0
2025-07-18,VIP,Instagram,0,0,0,0.508,0.167,0
2025-07-18,휴면 복귀,Meta,0,0,0,0.2688,0.3385,0
2025-07-18,휴면 복귀,Google,1,1,0,0.2204,0.3806,0
2025-07-18,휴면 복귀,Naver,0,0,0,0.2506,0.3191,0
2025-07-18,휴면 복귀,Instagram,0,0,0,0.2481,0.2932,0
2025-07-19,신규 탐색,Meta,3,3,1,0.1261,0.2659,0
2025-07-19,신규 탐색,Google,2,2,0,0.1247,0.3767,0
2025-07-19,신규 탐색,Naver,5,6,2,0.0803,0.3146,1
2025-07-19,신규 탐색,Instagram,3,3,1,0.0963,0.2804,2
2025-07-19,가격 민감,Meta,0,0,0,0.1824,0.3994,0
2025-07-19,가격 민감,Google,3,3,0,0.1437,0.3627,0
2025-07-19,가격 민감,Naver,2,2,0,0.2013,0.3657,0
2025-07-19,가격 민감,Instagram,0,0,0,0.1689,0.3889,0
2025-07-19,재구매 후보,Meta,0,0,0,0.3658,0.2072,0
2025-07-19,재구매 후보,Google,0,0,0,0.4043,0.2055,0
2025-07-19,재구매 후보,Naver,3,3,0,0.3707,0.2268,1
2025-07-19,재구매 후보,Instagram,2,2,1,0.3433,0.2277,0
2025-07-19,VIP,Meta,0,0,0,0.5004,0.153,0
2025-07-19,VIP,Google,2,2,0,0.5395,0.1729,0
2025-07-19,VIP,Naver,1,1,0,0.5402,0.191,0
2025-07-19,VIP,Instagram,1,1,2,0.5276,0.1727,0
2025-07-19,휴면 복귀,Meta,1,1,0,0.2838,0.3697,0
2025-07-19,휴면 복귀,Google,3,3,5,0.216,0.3147,0
2025-07-19,휴면 복귀,Naver,0,0,0,0.2218,0.2964,0
2025-07-19,휴면 복귀,Instagram,1,1,0,0.2481,0.368,0
2025-07-20,신규 탐색,Meta,3,3,0,0.1464,0.326,1
2025-07-20,신규 탐색,Google,1,1,0,0.1654,0.2756,0
2025-07-20,신규 탐색,Naver,3,3,2,0.1069,0.3169,0
2025-07-20,신규 탐색,Instagram,1,1,1,0.1336,0.27,0
2025-07-20,가격 민감,Meta,3,3,0,0.1802,0.3497,0
2025-07-20,가격 민감,Google,0,0,0,0.1454,0.4136,0
2025-07-20,가격 민감,Naver,3,3,0,0.1568,0.4407,0
2025-07-20,가격 민감,Instagram,0,0,0,0.1796,0.3956,0
2025-07-20,재구매 후보,Meta,0,0,0,0.331,0.2662,0
2025-07-20,재구매 후보,Google,2,2,0,0.3817,0.2197,0
2025-07-20,재구매 후보,Naver,2,2,0,0.3476,0.2608,0
2025-07-20,재구매 후보,Instagram,0,0,0,0.3459,0.2332,0
2025-07-20,VIP,Meta,2,2,0,0.5467,0.1842,0
2025-07-20,VIP,Google,0,0,0,0.528,0.1415,0
2025-07-20,VIP,Naver,0,0,0,0.4963,0.1259,0
2025-07-20,VIP,Instagram,2,2,3,0.4977,0.14,0
2025-07-20,휴면 복귀,Meta,0,0,1,0.2419,0.317,0
2025-07-20,휴면 복귀,Google,3,3,0,0.2443,0.3204,0
2025-07-20,휴면 복귀,Naver,5,5,3,0.2536,0.3568,0
2025-07-20,휴면 복귀,Instagram,0,0,2,0.1924,0.3425,0
2025-07-21,신규 탐색,Meta,0,0,0,0.1193,0.3432,0
2025-07-21,신규 탐색,Google,5,5,0,0.1451,0.2929,1
2025-07-21,신규 탐색,Naver,4,4,2,0.1195,0.2945,2
2025-07-21,신규 탐색,Instagram,0,0,0,0.1379,0.3163,0
2025-07-21,가격 민감,Meta,0,0,0,0.1884,0.3883,0
2025-07-21,가격 민감,Google,0,0,0,0.2127,0.3642,0
2025-07-21,가격 민감,Naver,2,2,1,0.1784,0.4247,0
2025-07-21,가격 민감,Instagram,0,0,0,0.2031,0.3885,0
2025-07-21,재구매 후보,Meta,1,1,3,0.3082,0.2476,0
2025-07-21,재구매 후보,Google,0,0,0,0.3515,0.2508,0
2025-07-21,재구매 후보,Naver,2,2,1,0.3493,0.2352,1
2025-07-21,재구매 후보,Instagram,3,3,1,0.3298,0.2492,0
2025-07-21,VIP,Meta,0,0,1,0.5544,0.1226,0
2025-07-21,VIP,Google,2,2,1,0.523,0.1624,0
2025-07-21,VIP,Naver,1,1,0,0.5008,0.1533,0
2025-07-21,VIP,Instagram,0,0,0,0.5129,0.2185,0
2025-07-21,휴면 복귀,Meta,0,0,0,0.2016,0.3091,0
2025-07-21,휴면 복귀,Google,0,0,0,0.1913,0.3763,0
2025-07-21,휴면 복귀,Naver,0,0,0,0.2755,0.3454,0
2025-07-21,휴면 복귀,Instagram,3,3,3,0.2325,0.3129,0
2025-07-22,신규 탐색,Meta,0,0,0,0.0902,0.3321,0
2025-07-22,신규 탐색,Google,0,0,0,0.1526,0.2853,0
2025-07-22,신규 탐색,Naver,4,4,0,0.1056,0.3492,1
2025-07-22,신규 탐색,Instagram,0,0,0,0.1018,0.2946,0
2025-07-22,가격 민감,Meta,4,4,1,0.1728,0.3985,0
2025-07-22,가격 민감,Google,0,0,0,0.1883,0.3856,0
2025-07-22,가격 민감,Naver,2,2,0,0.1883,0.3559,1
2025-07-22,가격 민감,Instagram,0,0,0,0.1996,0.3712,0
2025-07-22,재구매 후보,Meta,0,0,0,0.3359,0.2551,0
2025-07-22,재구매 후보,Google,2,2,1,0.3838,0.2382,0
2025-07-22,재구매 후보,Naver,0,0,0,0.3652,0.2217,0
2025-07-22,재구매 후보,Instagram,0,0,0,0.3336,0.2014,0
2025-07-22,VIP,Meta,0,0,0,0.521,0.1343,0
2025-07-22,VIP,Google,0,0,0,0.4959,0.1281,0
2025-07-22,VIP,Naver,0,0,0,0.5342,0.1926,0
2025-07-22,VIP,Instagram,0,0,0,0.4991,0.1764,0
2025-07-22,휴면 복귀,Meta,0,0,0,0.2248,0.3426,0
2025-07-22,휴면 복귀,Google,0,0,0,0.2301,0.3355,0
2025-07-22,휴면 복귀,Naver,1,1,0,0.2173,0.367,0
2025-07-22,휴면 복귀,Instagram,1,1,0,0.2823,0.3513,0
2025-07-23,신규 탐색,Meta,1,1,0,0.1229,0.2967,0
2025-07-23,신규 탐색,Google,2,2,0,0.1476,0.2972,0
2025-07-23,신규 탐색,Naver,0,0,0,0.1284,0.2976,0
2025-07-23,신규 탐색,Instagram,1,1,0,0.1291,0.3104,0
2025-07-23,가격 민감,Meta,0,0,0,0.173,0.4252,0
2025-07-23,가격 민감,Google,1,1,1,0.165,0.4253,0
2025-07-23,가격 민감,Naver,3,3,0,0.1767,0.3323,1
2025-07-23,가격 민감,Instagram,0,0,1,0.1469,0.4374,0
2025-07-23,재구매 후보,Meta,1,1,0,0.357,0.2839,0
2025-07-23,재구매 후보,Google,0,0,0,0.3951,0.2238,0
2025-07-23,재구매 후보,Naver,0,0,0,0.3199,0.2003,0
2025-07-23,재구매 후보,Instagram,0,0,0,0.3392,0.2572,0
2025-07-23,VIP,Meta,2,2,1,0.5205,0.1808,0
2025-07-23,VIP,Google,0,0,0,0.5304,0.2005,0
2025-07-23,VIP,Naver,0,0,1,0.5438,0.2092,0
2025-07-23,VIP,Instagram,0,0,2,0.5428,0.1442,0
2025-07-23,휴면 복귀,Meta,1,1,1,0.2392,0.3205,0
2025-07-23,휴면 복귀,Google,0,0,0,0.2538,0.3007,0
2025-07-23,휴면 복귀,Naver,0,0,0,0.2426,0.3379,0
2025-07-23,휴면 복귀,Instagram,0,0,0,0.1831,0.2845,0
2025-07-24,신규 탐색,Meta,1,1,0,0.117,0.3113,0
2025-07-24,신규 탐색,Google,0,0,0,0.1331,0.3051,0
2025-07-24,신규 탐색,Naver,2,2,1,0.1535,0.336,0
2025-07-24,신규 탐색,Instagram,2,2,1,0.1591,0.2685,0
2025-07-24,가격 민감,Meta,0,0,2,0.1675,0.371,0
2025-07-24,가격 민감,Google,2,2,0,0.1928,0.3922,1
2025-07-24,가격 민감,Naver,1,1,0,0.1646,0.4082,0
2025-07-24,가격 민감,Instagram,0,0,0,0.1996,0.3996,0
2025-07-24,재구매 후보,Meta,0,0,0,0.3398,0.2656,0
